mouse_gene,human_target,source,compound,compound_id,direction,directionality,mechanism_of_action,direct_interaction,max_phase,approved,interaction_score,evidence_source,first_approval,molecule_type,black_box_warning,withdrawn,oral,parenteral,pchembl_best,potency_assay_type,potency_standard_type,compound_direction_class,desired_direction_for_target,direction_matches_desired,human_target_score
Top1,TOP1,DGIdb,LAMELLARIN D,chembl:CHEMBL373114,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,EDOTECARIN,chembl:CHEMBL435191,inhibitor,INHIBITORY,,,,False,0.4040609884983414,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,LAPACHONE,chembl:CHEMBL15192,,,,,,False,0.0175678690651452,DGIdb: TdgClinicalTrial,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,DAVAMOTECAN PEGADEXAMER,ncit:C62600,,,,,,False,0.2020304942491707,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,QUERCETIN,rxcui:9060,,,,,approved,True,0.0118841467205394,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,AESCULIOSIDE IIC,chembl:CHEMBL1095014,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,"(20S,21S)-7-CYCLOHEXYLFLUOROCAMPTOTHECIN",chembl:CHEMBL2435339,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,PRODIGIOSIN,chembl:CHEMBL275787,,,,,,False,0.4040609884983414,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,GIMATECAN,ncit:C65804,,,,,,False,0.4040609884983414,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CHEMBL:CHEMBL2171812,chembl:CHEMBL2171812,,,,,,False,0.4040609884983414,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,NANOPARTICLE SN-38-ENCAPSULATED MICELLE FORMULATION IT-141,ncit:C148511,,,,,,False,0.4040609884983414,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,ELOMOTECAN HYDROCHLORIDE,ncit:C223696,,,,,,False,0.4040609884983414,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,SOPHORIDINE,chembl:CHEMBL1824581,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,NAMITECAN,ncit:C95910,,,,,,False,0.4040609884983414,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,AESCULIOSIDE IIK,chembl:CHEMBL1094689,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,AESCULIOSIDE IIIC,chembl:CHEMBL1095341,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,AESCULIOSIDE IIA,chembl:CHEMBL1094691,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,NITIDINE CHLORIDE,chembl:CHEMBL8443,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CAMPTOTHECIN-20-O-PROPIONATE,chembl:CHEMBL124162,inhibitor,INHIBITORY,,,,False,0.4040609884983414,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,FISETIN,iuphar.ligand:5182,,,,,,False,0.0621632289997448,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,GENZ-644282,chembl:CHEMBL191958,,,,,,False,0.4040609884983414,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CHEMBL:CHEMBL2171794,chembl:CHEMBL2171794,,,,,,False,0.4040609884983414,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,DAUNORUBICIN LIPOSOMAL,rxcui:214468,,,,,approved,True,0.0091832042840532,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,XMT-1001,drugbank:DB06069,,,,,,False,0.4040609884983414,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,NANOPARTICLE ALBUMIN-BOUND THIOCOLCHICINE DIMER NAB-5404,ncit:C116890,,,,,,False,0.1010152471245853,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CHEMBL:CHEMBL494283,chembl:CHEMBL494283,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,PATRITUMAB DERUXTECAN,chembl:CHEMBL4594611,inhibitor,INHIBITORY,,,,False,0.2020304942491707,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,GIMATECAN,chembl:CHEMBL113051,inhibitor,INHIBITORY,,,,False,0.4040609884983414,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CHEMBL:CHEMBL2171795,chembl:CHEMBL2171795,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,AESCULIOSIDE IIB,chembl:CHEMBL1095015,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,IRINOTECAN SUCROSOFATE,chembl:CHEMBL5314381,inhibitor,INHIBITORY,,,,False,0.4040609884983414,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,N-METHYLCALOTHRIXIN B,chembl:CHEMBL560303,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,HYDROXYCAMPTOTHECIN,chembl:CHEMBL273862,,,,,,False,0.5387479846644553,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,PEN-866,chembl:CHEMBL4297475,,,,,,False,0.4040609884983414,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,9-AMINOCAMPTOTHECIN,drugbank:DB12515,,,,,,False,0.4040609884983414,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,LAPACHONE,ncit:C28694,,,,,,False,0.0808121976996682,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CHEMBL:CHEMBL2171781,chembl:CHEMBL2171781,,,,,,False,0.4040609884983414,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,SN-38,drugbank:DB05482,,,,,,False,0.0288614991784529,DGIdb: PharmGKB,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,DANIQUIDONE,ncit:C66984,,,,,,False,0.1346869961661138,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,SACITUZUMAB GOVITECAN,chembl:CHEMBL3545262,inhibitor,INHIBITORY,,,approved,True,0.2020304942491707,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,TOPOTECAN HYDROCHLORIDE,chembl:CHEMBL1607,inhibitor,INHIBITORY,,,approved,True,0.0367328171362128,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,AESCULIOSIDE IVB,chembl:CHEMBL1094681,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CUCURBITACIN B,chembl:CHEMBL507237,,,,,,False,0.1346869961661138,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,MYRICETIN,drugbank:DB02375,,,,,,False,0.01879353434876,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,BECATECARIN,chembl:CHEMBL2107313,inhibitor,INHIBITORY,,,,False,0.1346869961661138,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,AR-67,iuphar.ligand:8919,inhibitor,INHIBITORY,,,,False,0.8081219769966829,DGIdb: ChEMBL; TTD,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,DIFLOMOTECAN,ncit:C90824,,,,,,False,0.2020304942491707,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CHEMBL:CHEMBL2171803,chembl:CHEMBL2171803,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,RUBITECAN,ncit:C1485,inhibitor,INHIBITORY,,,,False,0.6060914827475121,DGIdb: ChEMBL; TTD; TdgClinicalTrial,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CETUXIMAB,rxcui:318341,,,,,approved,True,0.0224478326943523,DGIdb: CIViC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,TOPOTECAN HYDROCHLORIDE,rxcui:266573,inhibitor,INHIBITORY,,,approved,True,0.2486529159989793,DGIdb: ClearityFoundationBiomarkers; ClearityFoundationClinicalTrial; DTC; TEND; TTD; TdgClinicalTrial,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,AESCULIOSIDE IID,chembl:CHEMBL1095016,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CALOTHRIXIN B,chembl:CHEMBL362573,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,TRASTUZUMAB DERUXTECAN,chembl:CHEMBL4297844,inhibitor,INHIBITORY,,,approved,True,0.2020304942491707,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,SIMOCYCLINONE D8,chembl:CHEMBL1235969,,,,,,False,0.4040609884983414,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CYCLOPHOSPHAMIDE ANHYDROUS,rxcui:1545988,,,,,approved,True,0.0095073173764315,DGIdb: NCI,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,MURELETECAN,chembl:CHEMBL2108470,inhibitor,INHIBITORY,,,,False,0.4040609884983414,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,PYRAZOLOACRIDINE,chembl:CHEMBL118841,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CHEMBL:CHEMBL2171778,chembl:CHEMBL2171778,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,AESCULIOSIDE IIIE,chembl:CHEMBL1095027,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,O-METHYLCALOTHRIXIN A,chembl:CHEMBL549880,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,PEGAMOTECAN,chembl:CHEMBL3989476,,,,,,False,0.4040609884983414,DGIdb: TdgClinicalTrial,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CHEMBL:CHEMBL455004,chembl:CHEMBL455004,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CISPLATIN,rxcui:2555,,,,,approved,True,0.0048390537544711,DGIdb: NCI,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Polrmt,POLRMT,DGIdb,GEMCITABINE TRIPHOSPHATE,chembl:CHEMBL1201383,,,,,,False,52.93198949328273,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.982725184809496
Uba1,UBA1,DGIdb,HIMEIC ACID A,chembl:CHEMBL2046773,,,,,,False,52.93198949328273,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-1.429276619924377
Uba1,UBA1,DGIdb,HYRTIOERECTINE B,chembl:CHEMBL526126,,,,,,False,52.93198949328273,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-1.429276619924377
